word,video_url
snøfreser,snofreser.mp4
snøfrisk (ost),snofrisk-ost.mp4
snømann,snoemann.mp4
snømann: lage snømann,lage-snoemann.mp4
snøplog,snoeplog.mp4
snøras,snoeras.mp4
snøre (fiskesnøre),snoere-fiskesnoere.mp4
snøscooter,snoescooter.mp4
snu 1,snu-1.mp4
snu 2,snu-2.mp4
snu seg (liggende),snu-seg-liggende.mp4
snuble,snuble.mp4
snurre,snurre.mp4
snurrebass,snurrebass.mp4
snus,snus-2.mp4
snute 1,snute-1.mp4
snute 2,snute-2.mp4
snyte (narre) 1,snyte-narre-1.mp4
snyte (narre) 2,snyte-narre-2.mp4
sofa,sofa.mp4
softis,softis.mp4
Sogn og Fjordane,sogn-fjordane.mp4
sokker,sokker.mp4
sol,sol.mp4
sola skinner,sola-skinner.mp4
solarium,solarium.mp4
solbær,solbaer.mp4
solbrent,solbrent.mp4
solbriller,solbriller.mp4
soldat,soldat.mp4
sole seg 1,sole-seg-1.mp4
sole seg 2,sole-seg-2.mp4
solenergi,solenergi.mp4
solfaktor,solfaktor.mp4
solid,solid.mp4
solidaritet/solidarisk,solidaritet-solidarisk.mp4
solkrem,solkrem.mp4
sollys,sollys.mp4
solnedgang,solnedgang.mp4
solnedgang 2,solnedgang-2.mp4
soloppgang 1,soloppgang-1.mp4
soloppgang 2,soloppgang-2.mp4
solstråle,solstraale.mp4
solsystem,solsystem.mp4
Solveig,solveig.mp4
Somalia 1,somalia-1.mp4
Somalia 2,somalia-2.mp4
somatisk,somatisk.mp4
sommer,sommer.mp4
sommerdekk,sommerdekk.mp4
sommerfugl,sommerfugl.mp4
sone,sone.mp4
sone (fengsel),sone-fengsel.mp4
sopp,sopp.mp4
sorg 1,sorg.mp4
sorg 2,sorg-2.mp4
sort (art),sort-art.mp4
sort (svart),sort-svart.mp4
sortere 1,sortere-1.mp4
sortere 2,sortere-2.mp4
sosial,sosial.mp4
sosial angst,sosial-angst.mp4
sosial kontakt,sosial-kontakt.mp4
sosial situasjon,sosial-situasjon.mp4
sosiale medier,sosiale-medier.mp4
sosialisme,sosialisme.mp4
Sosialistisk Venstreparti,sosialistisk-venstreparti.mp4
sosiologi,sosiologi.mp4
sosionom,sosionom.mp4
sove 1,sove.mp4
sove 2,sove-2.mp4
sove 3,sove-3.mp4
sove: ligge og sove,sove-ligge-og-sove.mp4
sovepose,sovepose.mp4
soverom,soverom.mp4
Sovjet,sovjet.mp4
sovne,sovne.mp4
søke 1,soeke.mp4
søke 2,soeke-2.mp4
søke: flere,soeke-flere.mp4
søknadsskjema,soeknadsskjema.mp4
søl/-e 1,soel-e-1.mp4
søl/-e 2,soel-e-2.mp4
søledam,soeledam.mp4
sølje,soelje.mp4
sølv,soelv.mp4
sølvrev,soelvrev.mp4
søndag 1,soendag.mp4
søndag 2,soendag-2.mp4
sønn,soenn.mp4
søppel 1,soeppel-1.mp4
søppel 2,soeppel-2.mp4
søppelbil,soppelbil.mp4
søppelkasse,soeppelkasse.mp4
søppelsekk,soeppelsekk.mp4
sør (syd),soer-syd.mp4
Sør-Afrika 1,soer-afrika-1.mp4
Sør-Afrika 2,soer-afrika-2.mp4
Sør-Afrika 3,soer-afrika-3.mp4
Sør-Amerika,soer-amerika.mp4
Sør-Korea 1,soer-korea-1.mp4
Sør-Korea 2,soer-korea-2.mp4
søren 1,soeren-1.mp4
søren 2,soeren-2.mp4
søren 3,soeren.mp4
sørge/-lig,soerge-lig.mp4
søsken,soesken.mp4
søskenbarn,soeskenbarn.mp4
søskensjalusi,soeskensjalusi.mp4
søster,soester.mp4
søster (sykesøster),soester-sykesoester.mp4
søt,soet.mp4
søvn 1,soevn-1.mp4
søvn 2,soevn-2.mp4
søvn 3,soevn-3.mp4
søvnig,soevnig.mp4
søvnvaner,soevnvaner.mp4
søylediagram,soeylediagram.mp4
søyler,soeyler.mp4
spade,spade.mp4
spaghetti,spaghetti.mp4
spaltekniv (verktøy),spaltekniv.mp4
Spania 1,spania-1.mp4
Spania 2,spania-2.mp4
Spania 3,spania-3.mp4
spann 1,spann-1.mp4
spann 2,spann-2.mp4
spare (bowling),spare-bowling.mp4
spare (penger),spare-penger.mp4
sparekule (bowling),sparekule-bowling.mp4
sparke,sparke.mp4
sparke langt (f.eks. fotball),sparke-langt-feks-fotball.mp4
spastisk,spastisk.mp4
spedbarn,spedbarn.mp4
speedometer,speedometer.mp4
speider,speider.mp4
speil,speil.mp4
speile (seg),speile-seg.mp4
speilegg,speilegg.mp4
spekeskinke,spekeskine.mp4
spekulere,spekulere.mp4
spennende/spenning,spennende-spenning.mp4
spenst,spenst.mp4
spent,spent.mp4
sperre,sperre.mp4
sperreområde,sperreomraade.mp4
spesialisere seg,spesialisere-seg.mp4
spesialist,spesialist.mp4
spesialskole,spesialskole.mp4
spesiell/spesielt,spesiell-spesielt.mp4
spetakkel,spetakkel.mp4
spiker,spiker.mp4
spikerpumpe,spikerpumpe.mp4
spikertrekker,spikertrekker.mp4
spikre,spikre.mp4
spille (brettspill) 1,spille-brettspill.mp4
spille (brettspill) 2,spille-brettspill-2.mp4
spille (dramatisere),spille-dramatisere.mp4
spille (fiolin),spille-fiolin.mp4
spille (fløyte),spille-floeyte.mp4
spille (fotball),spiller.mp4
spille (håndball),spille-haandball.mp4
spille (harpe),spille-harpe.mp4
spille (kornett/trompet),spille-kornett-trompet.mp4
spille (kort),spille-kort.mp4
spille (piano),spille-piano.mp4
spille (saxofon),spille-saxofon.mp4
spille (trekkspill),spille-trekkspill.mp4
spille (trombone),spille-trombone.mp4
spille (trommer),spille-trommer.mp4
spillelinje (bowling),spillelinje-bowling.mp4
spiller (fotball),spiller.mp4
spinat 1,spinat.mp4
spinat 2,spinat-2.mp4
spindelvev,spindelvev.mp4
spion/spionasje,spion-spionasje.mp4
spionere,spionere.mp4
spiral (prevensjon),spiral-prevensjon.mp4
spire,spire.mp4
"spise (and, dobbel)",spise-and-dobbel.mp4
spise (dyr spiser),spise-dyrspiser.mp4
spise (med skje),spise-med-skje.mp4
spise 1,spise-1.mp4
spise 2,spise-2.mp4
spise 3,spise-3.mp4
spise brødskive,broedskive-spise-broedskive.mp4
spise opp,spise-opp.mp4
spise: ekorn spiser,spise-spise-mye.mp4
spise: elg tygger,elg-tygger.mp4
spise: gås spiser,gaas-spiser.mp4
spise: spise et eple,eple-spise-et-eple.mp4
spisebestikk,spisebestikk.mp4
spiseforstyrrelse,spiseforstyrrelse.mp4
spiserør,spiseror.mp4
spisevaner,spisevaner.mp4
spiss,spiss.mp4
spiss (fotball),spiss-fotball.mp4
spiss sko,sko-spiss-sko.mp4
splid,splid.mp4
split (bowling),split-bowling.mp4
splitte,splitte.mp4
splittelse,splittelse.mp4
spole (CI),spole-ci.mp4
sponplate 1,sponplate.mp4
sponplate 2,sponplate-2.mp4
spor,spor.mp4
sport,sport.mp4
spøke 1,spoeke-1.mp4
spøke 2,spoeke-2.mp4
spøkelse,spoekelse.mp4
spør,spoer.mp4
spørre,spoerre.mp4
spørsmål,spoersmaal.mp4
språk,spraak.mp4
språkutvikling,spraakutvikling.mp4
spray (nesespray),nesespray-bruke-2.mp4
sprayboks,sprayboks.mp4
spre/-dning,spre-dning.mp4
spredt,spredt.mp4
sprek,sprek.mp4
sprekk,sprekk.mp4
sprekke,sprekke.mp4
sprekke (ballong),sprekke-ballong.mp4
sprenge,sprenge.mp4
sprette: dyr spretter,sprette-dyr-spretter.mp4
springe (løpe),springe-loepe.mp4
sprit,sprit.mp4
sprøyte 1,sproeyte-1.mp4
sprøyte 2,sproeyte-2.mp4
sprøyte 3,sproeyte-3.mp4
sprøytemidler,sproeytemidler.mp4
sprute,sprute.mp4
spurv,spurv.mp4
spyd,spyd.mp4
spytte,spytte.mp4
squash,squash.mp4
Sri Lanka 1,sri-lanka-1.mp4
Sri Lanka 2,sri-lanka-3.mp4
sta,sta.mp4
stå,staa.mp4
stå (i avisen o.l.),staa-i-avisen-ol.mp4
stå (om ting),staa-om-ting.mp4
stå (sykkel),staa-sykkel.mp4
stå opp,staa-opp.mp4
stabil 1,stabil.mp4
stabil 2,stabil-2.mp4
stabilt sideleie,stabilt-sideleie.mp4
stadfeste,stadfeste.mp4
stadion,stadion.mp4
stafett 1,stafett.mp4
stafett 2,stafett-2.mp4
stafettpinne,stafettpinne.mp4
stakkar/-s,stakkar-s.mp4
stål,staal.mp4
Ståle,staale.mp4
stall,stall.mp4
stamcelle 1,stamcelle-1.mp4
stamcelle 2,stamcelle-2.mp4
stamme,stamme.mp4
standard,standard.mp4
standardavvik,standardavvik.mp4
standpunkt,standpunkt.mp4
stang,stang.mp4
stang (fiskestang),stang-fiskestang.mp4
stang (flaggstang o.l.),stang-flaggstang-ol.mp4
stank,stank.mp4
stanse (stoppe),stanse-stoppe.mp4
stappe (dytte inn),stappe-dytte-inn.mp4
stappmett,stappmett.mp4
Star Wars,star-wars.mp4
Starbucks,starbucks.mp4
start/-e,start-e.mp4
starte (bil),starte-bil.mp4
stasjon,stasjon.mp4
stasjon 2,stasjon-2.mp4
stasjonsvogn 1,stasjonsvogn.mp4
stasjonsvogn 2,stasjonsvogn-2.mp4
ståstativ,staastativ.mp4
stat,stat.mp4
staten,staten.mp4
statistikk,statistikk.mp4
statsborger,statsborger.mp4
statsminister,statsminister.mp4
statue,statue.mp4
status,status.mp4
staur,staur.mp4
stav (friidrett),stav.mp4
Stavanger,Stavanger.mp4
stave,stave.mp4
staver (bowling),staver-bowling.mp4
staver (ikke rette),staver-ikke-rette.mp4
staver (rette),staver-rette.mp4
staver (skistaver),staver-skistaver.mp4
stavkirke,stavkirke.mp4
ste (stemor osv.),ste-stemor-osv.mp4
stearinlys,stearinlys.mp4
stebarn,stebarn.mp4
sted,sted.mp4
stedfortreder,stedfortreder.mp4
stefar,stefar.mp4
stegfinale (bowling),stegfinale-bowling.mp4
stegskudd (håndball),stegskudd-haandball.mp4
Stein (navn) 1,stein-2.mp4
Stein (navn) 2,stein-3.mp4
stein 1,stein.mp4
stein 2,stein-4.mp4
steinalder,steinalder.mp4
Steinar 1,steinar.mp4
Steinar 2,steinar-2.mp4
steinhogger,steinhogger.mp4
Steinkjer 1,steinkjer-2.mp4
Steinkjer 2,steinkjer-3.mp4
steinplate,steinplate.mp4
stek (svinestek o.l.),stek-svinestek-ol.mp4
steke,steke.mp4
stekeovn,stekovn.mp4
stekepanne,stekepanne.mp4
stekespade,stekespade.mp4
stelle,stelle.mp4
stemjern,stemjern.mp4
stemme,stemme.mp4
stemme (avstemning),stemme-avstemning.mp4
stemme (ved valg o.l.),stemme-ved-valg-ol.mp4
stemmer (riktig),stemmer-riktig.mp4
stemmerett,stemmerett.mp4
stemning,stemning.mp4
stemor,stemor.mp4
stender 1,stender-1.mp4
stender 2,stender-2.mp4
stender 3,stender-3.mp4
stenge/stengt,stenge-stengt.mp4
stereoanlegg,stereoanlegg.mp4
steril (bakteriefri),steril.mp4
sterilisere/-ing,sterilisere-ing.mp4
sterk (om farge/lys),sterk-om-farge-lys.mp4
sterk 1,sterk-1.mp4
sterk 2,sterk-2.mp4
stetoskop,stetoskop.mp4
sti,sti.mp4
stifte,opprette-stifte.mp4
stifte (opprette),stifte-opprette.mp4
stiftemaskin,stiftemaskin.mp4
stige,stige.mp4
stigmatisere,stigmatisere.mp4
stigning 1,stigning-1.mp4
stigning 2,stigning-2.mp4
stigningstall 1,stigningstall-1.mp4
stigningstall 2,stigningstall-2.mp4
stikke,stikke.mp4
stikke av,stikke-av.mp4
stikke-oppi/nedi,stikke-oppi-nedi.mp4
stikkelsbær,stikkelsbaer.mp4
stikkontakt 1,stikkontakt.mp4
stikkontakt 2,stikkontakt-2.mp4
stikksag 1,stikksag.mp4
stikksag 2,stikksag-1.mp4
stil,stil.mp4
stil (skriftlig) 1,stil-skriftlig-1.mp4
stil (skriftlig) 2,stil-skriftlig-2.mp4
stilig,stilig.mp4
stilk,stilk.mp4
stillas,stillas.mp4
stille,stille.mp4
stilling,stilling-2.mp4
stimulere,stimulere.mp4
stimulere 2,stimulere-2.mp4
sting (sy),sting-2.mp4
stinke 1,stinke-1.mp4
stinke 2,stinke-2.mp4
stipend,stipend.mp4
stiv,stiv.mp4
stivelse,stivelse.mp4
stivkrampe,stivkrampe.mp4
stjele,stjele.mp4
stjerne,stjerne.mp4
stjernehimmel,stjernehimmel.mp4
stjerneskudd,stjerneskudd.mp4
Stjørdal,stjoerdal.mp4
Stockholm,stockholm.mp4
stoff (tøy),stoff-toey.mp4
stoffskifte,stoffskifte-1.mp4
stol,stol.mp4
stole på 1,stole-paa.mp4
stole på 2,stole-paa-2.mp4
stolpe,stolpe.mp4
stolt 1,stolt-1.mp4
stolt 2,stolt-2.mp4
stopp,stopp.mp4
stoppe (fylle pipen),stoppe-fylle-pipen.mp4
stoppested,stoppested.mp4
stor,stor.mp4
stor bakke,stor-bakke.mp4
stor/stort (i høyden),stor-stort-i-hoeyden.mp4
stor/stort (i lengde/bredde),stor-stort-i-lengde-bredde.mp4
stor/stort (i tykkelse),stor-stort-i-tykkelse.mp4
stor/stort (om småting) 1,stor-stort-om-smaating-1.mp4
stor/stort (om småting) 2,stor-stort-om-smaating-2.mp4
Storbritannia,storbritannia.mp4
"store, runde øyne",store-runde-oeyne.mp4
storesøster,storesoester.mp4
storhjerne,storhjerne.mp4
stork,stork.mp4
storkjøkken,storkjokken.mp4
storm,storm.mp4
stormakt,stormakt.mp4
storslalom,storslalom.mp4
stortå,stortaa.mp4
Stortinget,Stortinget.mp4
stønad,stoenad.mp4
støpe,stoepe.mp4
støpe (gulv),stoepe-2.mp4
størknet blod,stoerknet-blod.mp4
størrelse,stoerrelse.mp4
størst,stoerst.mp4
støte (fra seg),stoete-fra-seg.mp4
støtte 1,stoette.mp4
støtte 2,stoette-2.mp4
støv 1,stoev.mp4
støv 2,stoev-2.mp4
støvler,stoevler.mp4
støvsuge/-r 1,stoevsuge-r-1.mp4
støvsuge/-r 2,stoevsuge-r-2.mp4
støy/larm,stoey-larm.mp4
strå,straa.mp4
straff/-e,straff-e.mp4
strafferett,strafferett.mp4
straffesak,straffesak.mp4
straffesparkkonkurranse,straffesparkkonkurranse.mp4
straks,straks.mp4
stråle (solstråle),straale-solstraale.mp4
strålebehandling,straalebehandling.mp4
strand,strand.mp4
strategi 1,strategi-1.mp4
strategi 2,strategi-2.mp4
streaming,streaming.mp4
streik/-e,streik-e.mp4
strek 1,strek-1.mp4
strek 2,strek-2.mp4
strekkbukse,strekkbukse.mp4
strekke ut beina,strekke-ut-beina.mp4
streng 1,streng-t.mp4
streng 2,streng-2.mp4
strenger,strenger.mp4
stress/-et,stress-et.mp4
strike (bowling),strike-bowling.mp4
strikk,strikk.mp4
strikke,strikke.mp4
strikkegenser,strikkegenser.mp4
stripete (klær),stripete-klaer.mp4
strips,strips-1.mp4
strøm,stroem.mp4
strømme,stroemme.mp4
strømmen,stroemmen.mp4
strømpe,stroempe.mp4
strømpebukse,strompebukse.mp4
struktur/-ert,struktur-ert.mp4
struma,struma.mp4
strupe,strupe.mp4
strupehode,strupehode.mp4
strupekreft,strupekreft.mp4
stryke (klær),stryke-klaer.mp4
strykejern,strykejern.mp4
stubbe (av tre),stubbe-av-tre.mp4
student,student.mp4
studere 1,studere-1.mp4
studere 2,studere-2.mp4
studie,studie.mp4
studiepoeng,studiepoeng.mp4
studio,studio.mp4
stue,stue.mp4
stum,stum.mp4
stund,stund.mp4
stupe,stupe.mp4
stygg/stygt,stygg-stygt.mp4
stykke (av kake o.l.),stykke-av-kake-ol.mp4
styre,styre.mp4
styrer 1,styrer-1.mp4
styrer 2,styrer-2.mp4
styrmann,styrmann.mp4
subjektiv/-itet,subjektiv-itet.mp4
subsidiere/-ing,subsidiere-ing.mp4
substans (stoff/materie),substans.mp4
substantiv,substantiv.mp4
subtraksjon,subtraksjon.mp4
Sudan 1,sudan-1.mp4
Sudan 2,sudan-3.mp4
sudoku,sudoku.mp4
sufflør,suffloer.mp4
suge (med sugerør),suge-med-sugeroer.mp4
sugerør,sugeror.mp4
sukker,sukker.mp4
sukkertøy,sukkertoey.mp4
suksess,suksess.mp4
sulten,sulten.mp4
sum 1,sum.mp4
sum 2,sum-2.mp4
sunn/sunt,sunn.mp4
sunni (muslim),sunni-islam.mp4
super-G,super-g.mp4
Supermann,supermann.mp4
supermarked,supermarked.mp4
supert,supert.mp4
suppe,suppe.mp4
sur,sur.mp4
sur: dårlig humør,sur-daarlig-humoer.mp4
sure (Koranen),sure-koranen.mp4
surkål 1,surkal.mp4
surkål 2,surkal-2.mp4
surre (lyd),surre-lyd.mp4
sushi,sushi.mp4
suspendere/suspensjon 1,suspendere-suspensjon-1.mp4
suspendere/suspensjon 2,suspendere-suspensjon-2.mp4
sutte (tommel),tommelsuging.mp4
svak/-t,svak-t.mp4
Svalbard 1,svalbard-1.mp4
Svalbard 2,svalbard-2.mp4
svamp,svamp.mp4
svane,svane.mp4
svanger/-skap,svanger-skap.mp4
svar (til andre),svar-til-andre.mp4
svar (til meg),svar-til-meg.mp4
svart 1,svart-1.mp4
svart 2,svart-2.mp4
svær (muskuløs),svaer-muskuloes.mp4
svær 1,svaer-1-.mp4
svær 2,svaer-2.mp4
svært (mye),svaert-mye.mp4
Svein 1,svein.mp4
Svein 2,svein-2.mp4
Sveits,sveits.mp4
svekke,svekke.mp4
svelg/-e,svelg-e.mp4
svensk,svensk.mp4
sverge 1,sverge.mp4
sverge 2,sverge-2.mp4
Sverige 1,sverige-1.mp4
Sverige 2,sverige-2.mp4
Sverre,sverre.mp4
svett,svett.mp4
svette,svette.mp4
svi/-e,svi-e.mp4
svigerforeldre,svigerforeldre.mp4
svigerinne,svigerinne.mp4
svigermor,svigermor.mp4
svikt,svikt.mp4
svikte,svikte.mp4
svimmel,svimmel.mp4
svin,svin.mp4
svindle,svindle.mp4
svinekjøtt,svinekjoett.mp4
svinge (med flagg o.l.),svinge-med-flagg-ol.mp4
svinge (på ratt),svinge-paa-ratt.mp4
sviske,sviske.mp4
svoger,svoger.mp4
svømme,svoemme.mp4
svømme: and,and-svoemmer.mp4
svømme: fisker svømmer,fisker-svoemmer.mp4
svømmebriller,svoemmebriller.mp4
svømmeføtter,svommefotter.mp4
svulst,svulst.mp4
Swaziland 1,swaziland-1.mp4
Swaziland 2,swaziland-2.mp4
sweeper,sweeper.mp4
sy 1,sy.mp4
sy 2,sy-2.mp4
sydvest,sydvest.mp4
syk 1,syk.mp4
syk 2,syk-2.mp4
sykdom,sykdom.mp4
sykebil,sykebil.mp4
sykehjem,sykehjem.mp4
sykehus,sykehus.mp4
sykehusinnleggelse,sykehusinnleggelse.mp4
sykehusklovn,sykehusklovn.mp4
sykehusprest,sykehusprest.mp4
sykepleier 1,sykepleier.mp4
sykepleier 2,sykepleie-r.mp4
sykesøster,sykesoester.mp4
sykkel,sykkel.mp4
sykkel står parkert,parkert-sykkel.mp4
sykkelbukse,sykkelbukse.mp4
sykkelhjelm,sykkelhjelm.mp4
sykkelsko,sykkelsko.mp4
sykkelsti,sykkelsti.mp4
sykle,sykle.mp4
syklon,syklon.mp4
sykmeldt,sykmeldt.mp4
sylinder 1,sylinder-1.mp4
sylinder 2,sylinder-2.mp4
syltetøy,syltetoey.mp4
syltetøy 2,syltetoey-2.mp4
symaskin,symaskin.mp4
symbol 1,symbol.mp4
symbol 2,symbol-2.mp4
symbol 3,symbol-3.mp4
sympati 1,sympati-sk.mp4
sympati 2,sympati-2.mp4
symptom,symptom.mp4
syn 1,syn.mp4
syn 2,syn-2.mp4
syn 3,syn-3.mp4
synagoge 1,synagoge.mp4
synagoge 2,synagoge-2.mp4
synagoge 3,synagoge-3.mp4
synd (synes synd på),synd-synes-synd-paa.mp4
synd 1,synd-1.mp4
synd 2,synd-2.mp4
synd 3,synd-3.mp4
syndrom 1,syndrom-1.mp4
syndrom 2,syndrom-2.mp4
synes,synes.mp4
synge,synge.mp4
synke,synke.mp4
synkronisere (mellom flere enheter),synkronisere-flere.mp4
synkronisere 1,synkronisere-1.mp4
synkronisere 2,synkronisere-2.mp4
synlig,synlig.mp4
Synnøve,synnove.mp4
synskontroll,synskontroll.mp4
syntetisk,syntetisk.mp4
synthesizer,synthesizer.mp4
syre,syre.mp4
Syria 1,syria-1.mp4
Syria 2,syria-2.mp4
Syria 3,syria.mp4
system,system-atisk.mp4
systematisk,systematisk.mp4
sytten,sytten.mp4
sytti,sytti.mp4
syv,syv.mp4
syv-kamp (friidrett),syv-kamp-friidrett.mp4
T,T.mp4
T (tohåndsalfabetet),T-2.mp4
T-bane,T-bane.mp4
T-skjorte 1,T-skjorte-1.mp4
T-skjorte 2,T-skjorte-2.mp4
T-skjorte 3,t-skjorte-3.mp4
tå,taa.mp4
ta,ta.mp4
ta av skjørt,skjoert-ta-av-skjoert.mp4
ta av sko,sko-ta-av-sko.mp4
ta igjen (hale innpå),ta-igjen-hale-innpaa.mp4
ta med,ta-med.mp4
ta opp,ta-opp.mp4
ta over,ta-over.mp4
ta på (bukse),ta-paa-bukse.mp4
ta på hansker,hansker-ta-paa-hansker.mp4
ta på seg skjørt,skjoert-ta-paa-seg-skjoert.mp4
ta tak i,ta-deg.mp4
ta ut (feks vindu),ta-ut-vindu.mp4
tabell 1,tabell-1.mp4
tabell 2,tabell-2.mp4
tablett 1,tablett.mp4
tablett 2,tablett-2.mp4
taco,taco.mp4
Taiwan,taiwan.mp4
tak (grep),tak-grep.mp4
tak (inne),tak-inne.mp4
tak 1,tak.mp4
tak 2,tak-2.mp4
tåke,taake.mp4
takk,takk.mp4
takke,takke.mp4
takle,takle.mp4
taklekkasje,taklekkasje.mp4
takling,takling.mp4
takrenne,takrenne.mp4
taksperr,taksperr.mp4
takstein,takstein.mp4
takstein (legge t-) 1,legge-takstein.mp4
takstein (legge t-) 2,takstein-legge.mp4
taktikk,taktikk.mp4
Taktikk: 4-3-3 (fotball),taktikk-4-3-3-fotball.mp4
Taktikk: 4-4-2 (fotball),taktikk-4-4-2-fotball.mp4
Taktikk: 4-5-1 (fotball),taktikk-4-5-1-fotball.mp4
takutstikk,takutstikk.mp4
tåle,taale.mp4
tale (en tale),tale-en-tale.mp4
tale (snakke),tale-snakke.mp4
talent,talent.mp4
tall 1,tall.mp4
tall 2,tall-2.mp4
tallerken,tallerken.mp4
Tallinn,tallinn.mp4
tålmodig/-het 1,taalmodig-het-1.mp4
tålmodig/-het 2,taalmodig-het-2.mp4
tam/-t 1,tam-t-1.mp4
tam/-t 2,tam-t-2.mp4
tamburin,tamburin.mp4
tampong,tampong.mp4
tang (verktøy),tang-verktoey.mp4
tank (beholder),tank-beholder.mp4
tankbil,tankbil.mp4
tanke,tanke-1.mp4
tankeforstyrrelser,tankeforstyrrelser.mp4
tankekart,tankekart.mp4
tanks,tanks.mp4
tann,tann.mp4
tannbørste,tannboerste.mp4
tannbyll,tannbyll.mp4
tannkrem,tannkrem.mp4
tannlege,tannlege.mp4
tannpine,tannpine.mp4
tannpirker,tannpirker.mp4
tannregulering,tannregulering.mp4
tanntråd,tanntraad.mp4
tante,tante.mp4
tantrisme (religion),tantrisme.mp4
Tanzania,tanzania.mp4
tap/-e (nederlag),tap-e-nederlag.mp4
tape (limbånd),tape-limbaand.mp4
tapet,tapet.mp4
tåre,taare.mp4
tarm,tarm-1.mp4
taste (eks. smarttelefon),skrive-smarttelefon.mp4
tatovering,tatovering.mp4
tau,tau.mp4
taus 1,taus-1.mp4
taus 2,taus-2.mp4
tavle,tavle.mp4
taxi 1,taxi.mp4
taxi 2,taxi-2.mp4
te 1,te-1.mp4
te 2,te-2.mp4
team,team.mp4
teater,teater-spille-teater.mp4
Teater Eureka,teater-eureka.mp4
Teater Manu,teater-manu.mp4
tegn (tegnspråk),tegn-tegnspraak.mp4
tegne,tegne.mp4
tegnebrett,tegnebrett.mp4
tegnspråk 1,tegnspraak.mp4
tegnspråk 2,tegnspraak-2.mp4
tegnspråklærer,tegnspraaklaerer.mp4
tegnspråktolk,tegnspraaktolk.mp4
teip,teip.mp4
teit,teit.mp4
tekanne,tekanne.mp4
teknikk/teknisk,teknikk-2.mp4
teknologi,teknologi-2.mp4
tekst 1,tekst.mp4
tekst 2,tekst-1.mp4
tekst 3,tekst-2.mp4
tekstbehandling,tekstbehandling.mp4
tekstforfatter,tekstforfatter.mp4
Tel Aviv,tel-aviv.mp4
telefon,telefon.mp4
telefonere,telefonere.mp4
telemark,telemark.mp4
Telemark,telemark-fylke.mp4
telle,telle.mp4
teller (brøk),teller-broek.mp4
telt,telt.mp4
tema,tema.mp4
tempel,tempel.mp4
temperament,temperament.mp4
temperatur,temperatur.mp4
template (mal),template.mp4
tenke,tenke.mp4
tenke på,tenke-paa.mp4
tenne (elektrisk lys),tenne-elektrisk-lys.mp4
tenne (fyrstikk),tenne-fyrstikk.mp4
tenner,tenner.mp4
tennisball,tennisball.mp4
tennisrackett,tennisrackett.mp4
teolog,teolog.mp4
teologi,teologi.mp4
teologisk,teologisk.mp4
teoretisk,teoretisk.mp4
teori 1,teori.mp4
teori 2,teori-2.mp4
teori 3,teori-3.mp4
teppe 1,teppe.mp4
teppe 2,teppe-2.mp4
terapeut,terapeut.mp4
terapi/terapeutisk,terapi-terapeutisk.mp4
Terje,terje.mp4
term,term.mp4
termin,termin.mp4
termometer 1,termometer.mp4
termometer 2,termometer-2.mp4
termos,termos.mp4
terning,terning.mp4
terrabit (datamengde),terrabit.mp4
terrasse,terasse-1.mp4
terrassebord (materiale),terrassebord.mp4
terrorisme,terrorisme.mp4
terskel,terskel-2.mp4
terskel (grense),terskel.mp4
teskje,teskje.mp4
testamente 1,testamente.mp4
testamente 2,testamente-2.mp4
testamente 3,testamentet-Det-nye-testam.mp4
teste,teste.mp4
testiklene,testiklene.mp4
tett,tett.mp4
tetthet,tetthet.mp4
Thailand 1,thailand-1.mp4
Thailand 2,thailand-2.mp4
Theravada (buddhismen),theravada.mp4
Thomas,thomas.mp4
ti 1,ti.mp4
ti 2,ti-2.mp4
ti over (klokke) 1,ti-over-klokke-1.mp4
ti over (klokke) 2,ti-over-klokke-2.mp4
ti over halv (klokke) 1,ti-over-halv-klokke-1.mp4
ti over halv (klokke) 2,ti-over-halv-klokke-2.mp4
ti på (klokke) 1,ti-paa-klokke-1.mp4
ti på (klokke) 2,ti-paa-klokke-2.mp4
ti på halv (klokke) 1,ti-paa-halv-klokke-1.mp4
ti på halv (klokke) 2,ti-paa-halv-klokke-2.mp4
ti-kamp (friidrett),ti-kamp-friidrett.mp4
tid (tar lang tid),tid-tar-lang-tid-2.mp4
tid (tiden fram til nå),tiden-som-har-gaatt.mp4
tid 1,tid-1.mp4
tid 2,tid-2.mp4
tiden flyr,tiden-flyr.mp4
tidlig,tidlig.mp4
tidligere,tidligere.mp4
tidsskrift,tidsskrift.mp4
tidtaker,tidtaker.mp4
tie,tie.mp4
tiger,tiger.mp4
tigge,tigge.mp4
til,til.mp4
til (fram til),til-fram-til.mp4
til slutt 1,til-slutt.mp4
til slutt 2,til-slutt-2.mp4
tilbake,tilbake.mp4
tilbake (dit),tilbake-dit.mp4
tilbake (hit) 1,tilbake-hit-1.mp4
tilbake (hit) 2,tilbake-hit-2.mp4
tilbake (om temperatur),tilbake-om-temperatur.mp4
tilbe (dyrke),tilbe.mp4
tilbud 1,tilbud-1.mp4
tilbud 2,tilbud-2.mp4
tilfeldig,tilfeldig.mp4
tilfluktsrom,tilfluktsrom.mp4
tilføye/-lse,tilfoeye-lse.mp4
tilfreds,tilfreds.mp4
tilfredsstillende,tilfredsstillende.mp4
tilgang,tilgang.mp4
tilgi,tilgi.mp4
tilgivelse,tilgivelse.mp4
tilhenger,tilhenger.mp4
tilhøre,tilhoere.mp4
tilhørighet,tilhoerlighet.mp4
